content_id,title,description,category,level,duration,difficulty,rating
1830,Course 1830 - Lab,Synthetic course about memory,problem-solving,Intermediate,30,1,2.78
1831,Course 1831 - Bootcamp,Synthetic course about logic,logic,Intermediate,129,1,3.92
1832,Course 1832 - Mastery,Synthetic course about creativity,memory,Intermediate,35,3,4.8
1833,Course 1833 - Bootcamp,Synthetic course about coding,problem-solving,Beginner,52,2,2.84
1834,Course 1834 - Bootcamp,Synthetic course about creativity,neuroscience,Beginner,78,1,3.53
1835,Course 1835 - Essentials,Synthetic course about creativity,creativity,Intermediate,70,2,2.72
1836,Course 1836 - Bootcamp,Synthetic course about attention,neuroscience,Intermediate,34,2,2.78
1837,Course 1837 - Essentials,Synthetic course about logic,problem-solving,Intermediate,62,3,4.76
1838,Course 1838 - Essentials,Synthetic course about logic,attention,Advanced,46,1,3.62
1839,Course 1839 - Essentials,Synthetic course about memory,creativity,Advanced,75,3,4.22
1840,Course 1840 - Mastery,Synthetic course about creativity,logic,Beginner,140,3,2.85
1841,Course 1841 - Bootcamp,Synthetic course about coding,problem-solving,Intermediate,132,3,2.55
1842,Course 1842 - Bootcamp,Synthetic course about attention,neuroscience,Intermediate,79,2,4.73
1843,Course 1843 - Essentials,Synthetic course about logic,memory,Intermediate,134,3,3.94
1844,Course 1844 - Bootcamp,Synthetic course about memory,attention,Beginner,128,1,2.55
1845,Course 1845 - Bootcamp,Synthetic course about coding,memory,Intermediate,194,2,4.98
1846,Course 1846 - Essentials,Synthetic course about creativity,problem-solving,Advanced,131,3,3.73
1847,Course 1847 - Lab,Synthetic course about coding,logic,Intermediate,119,1,3.69
1848,Course 1848 - Lab,Synthetic course about logic,neuroscience,Intermediate,27,3,4.05
1849,Course 1849 - Essentials,Synthetic course about attention,creativity,Beginner,154,3,2.52
1850,Course 1850 - Mastery,Synthetic course about creativity,attention,Beginner,100,3,3.92
1851,Course 1851 - Bootcamp,Synthetic course about attention,problem-solving,Beginner,149,2,4.07
1852,Course 1852 - Bootcamp,Synthetic course about problem-solving,problem-solving,Beginner,164,3,3.24
1853,Course 1853 - Lab,Synthetic course about coding,problem-solving,Intermediate,140,1,4.32
1854,Course 1854 - Essentials,Synthetic course about coding,problem-solving,Beginner,23,3,3.44
1855,Course 1855 - Mastery,Synthetic course about memory,neuroscience,Intermediate,45,3,4.29
1856,Course 1856 - Essentials,Synthetic course about creativity,creativity,Beginner,97,2,2.86
1857,Course 1857 - Lab,Synthetic course about coding,logic,Beginner,91,3,4.78
1858,Course 1858 - Lab,Synthetic course about logic,attention,Beginner,152,1,4.7
1859,Course 1859 - Bootcamp,Synthetic course about problem-solving,problem-solving,Advanced,147,1,2.88
1860,Course 1860 - Workshop,Synthetic course about logic,memory,Beginner,24,3,4.85
1861,Course 1861 - Mastery,Synthetic course about attention,problem-solving,Beginner,110,1,3.89
1862,Course 1862 - Mastery,Synthetic course about problem-solving,creativity,Intermediate,88,1,4.25
1863,Course 1863 - Workshop,Synthetic course about problem-solving,creativity,Advanced,22,3,4.6
1864,Course 1864 - Lab,Synthetic course about logic,neuroscience,Intermediate,185,1,2.71
1865,Course 1865 - Essentials,Synthetic course about coding,neuroscience,Beginner,113,1,2.92
1866,Course 1866 - Mastery,Synthetic course about logic,memory,Beginner,20,3,3.23
1867,Course 1867 - Workshop,Synthetic course about creativity,memory,Advanced,155,2,3.69
1868,Course 1868 - Bootcamp,Synthetic course about attention,neuroscience,Intermediate,32,2,3.37
1869,Course 1869 - Bootcamp,Synthetic course about problem-solving,attention,Intermediate,197,3,3.76
1870,Course 1870 - Lab,Synthetic course about creativity,memory,Beginner,131,2,2.96
1871,Course 1871 - Mastery,Synthetic course about coding,neuroscience,Beginner,27,2,4.21
1872,Course 1872 - Essentials,Synthetic course about coding,problem-solving,Beginner,177,2,2.64
1873,Course 1873 - Mastery,Synthetic course about logic,neuroscience,Intermediate,132,2,3.4
1874,Course 1874 - Bootcamp,Synthetic course about memory,attention,Beginner,187,3,2.95
1875,Course 1875 - Mastery,Synthetic course about problem-solving,neuroscience,Advanced,98,2,4.32
1876,Course 1876 - Bootcamp,Synthetic course about problem-solving,neuroscience,Beginner,141,2,4.71
1877,Course 1877 - Workshop,Synthetic course about memory,problem-solving,Intermediate,93,3,2.7
1878,Course 1878 - Workshop,Synthetic course about coding,memory,Beginner,146,3,4.46
1879,Course 1879 - Bootcamp,Synthetic course about coding,problem-solving,Intermediate,180,2,4.74
1880,Course 1880 - Essentials,Synthetic course about problem-solving,problem-solving,Beginner,132,1,4.93
1881,Course 1881 - Essentials,Synthetic course about attention,neuroscience,Intermediate,71,3,3.95
1882,Course 1882 - Mastery,Synthetic course about problem-solving,problem-solving,Intermediate,140,3,3.32
1883,Course 1883 - Bootcamp,Synthetic course about coding,creativity,Beginner,52,2,3.3
1884,Course 1884 - Lab,Synthetic course about coding,logic,Intermediate,92,1,3.45
1885,Course 1885 - Essentials,Synthetic course about attention,logic,Intermediate,115,3,4.03
1886,Course 1886 - Essentials,Synthetic course about creativity,problem-solving,Advanced,56,3,3.73
1887,Course 1887 - Workshop,Synthetic course about creativity,memory,Advanced,88,3,4.13
1888,Course 1888 - Essentials,Synthetic course about attention,attention,Advanced,151,1,2.6
1889,Course 1889 - Essentials,Synthetic course about attention,problem-solving,Beginner,79,3,2.76
1890,Course 1890 - Essentials,Synthetic course about creativity,memory,Beginner,93,3,4.94
1891,Course 1891 - Bootcamp,Synthetic course about creativity,problem-solving,Advanced,50,1,4.99
1892,Course 1892 - Bootcamp,Synthetic course about creativity,neuroscience,Beginner,33,3,4.37
1893,Course 1893 - Workshop,Synthetic course about creativity,memory,Beginner,79,1,3.14
1894,Course 1894 - Mastery,Synthetic course about problem-solving,attention,Intermediate,87,1,4.88
1895,Course 1895 - Essentials,Synthetic course about problem-solving,problem-solving,Beginner,147,1,3.03
1896,Course 1896 - Mastery,Synthetic course about logic,creativity,Intermediate,45,2,4.33
1897,Course 1897 - Bootcamp,Synthetic course about attention,memory,Intermediate,171,3,2.79
1898,Course 1898 - Essentials,Synthetic course about memory,logic,Intermediate,156,3,4.12
1899,Course 1899 - Mastery,Synthetic course about logic,memory,Beginner,54,3,4.4
1900,Course 1900 - Mastery,Synthetic course about memory,creativity,Beginner,125,1,4.65
1901,Course 1901 - Lab,Synthetic course about memory,creativity,Beginner,43,2,4.34
1902,Course 1902 - Bootcamp,Synthetic course about coding,creativity,Beginner,178,1,4.81
1903,Course 1903 - Workshop,Synthetic course about attention,attention,Beginner,102,3,3.8
1904,Course 1904 - Workshop,Synthetic course about problem-solving,attention,Beginner,188,1,4.19
1905,Course 1905 - Lab,Synthetic course about logic,memory,Intermediate,55,2,3.42
1906,Course 1906 - Mastery,Synthetic course about attention,attention,Intermediate,120,3,2.53
1907,Course 1907 - Lab,Synthetic course about creativity,logic,Intermediate,53,1,4.39
1908,Course 1908 - Lab,Synthetic course about attention,neuroscience,Intermediate,140,2,4.67
1909,Course 1909 - Bootcamp,Synthetic course about memory,memory,Beginner,58,1,2.93
1910,Course 1910 - Essentials,Synthetic course about problem-solving,problem-solving,Intermediate,42,1,2.57
1911,Course 1911 - Mastery,Synthetic course about creativity,problem-solving,Intermediate,99,3,2.91
1912,Course 1912 - Workshop,Synthetic course about attention,memory,Beginner,191,2,4.74
1913,Course 1913 - Workshop,Synthetic course about attention,neuroscience,Intermediate,89,1,3.24
1914,Course 1914 - Lab,Synthetic course about problem-solving,problem-solving,Beginner,78,2,3.08
1915,Course 1915 - Lab,Synthetic course about memory,memory,Beginner,173,3,2.54
1916,Course 1916 - Lab,Synthetic course about creativity,memory,Advanced,41,3,3.24
1917,Course 1917 - Mastery,Synthetic course about memory,creativity,Advanced,128,3,4.29
1918,Course 1918 - Lab,Synthetic course about problem-solving,logic,Intermediate,130,2,4.9
1919,Course 1919 - Lab,Synthetic course about attention,problem-solving,Intermediate,107,2,3.28
1920,Course 1920 - Essentials,Synthetic course about logic,logic,Advanced,59,1,3.1
1921,Course 1921 - Mastery,Synthetic course about logic,memory,Advanced,104,2,4.72
1922,Course 1922 - Bootcamp,Synthetic course about coding,neuroscience,Beginner,113,3,4.63
1923,Course 1923 - Bootcamp,Synthetic course about logic,memory,Intermediate,30,1,3.32
1924,Course 1924 - Essentials,Synthetic course about problem-solving,problem-solving,Beginner,136,2,2.67
1925,Course 1925 - Workshop,Synthetic course about problem-solving,logic,Beginner,28,3,4.98
1926,Course 1926 - Bootcamp,Synthetic course about problem-solving,creativity,Beginner,31,3,4.2
1927,Course 1927 - Mastery,Synthetic course about creativity,creativity,Intermediate,173,1,4.82
1928,Course 1928 - Workshop,Synthetic course about coding,memory,Intermediate,57,3,3.35
1929,Course 1929 - Lab,Synthetic course about creativity,neuroscience,Advanced,150,2,4.12
1930,Course 1930 - Mastery,Synthetic course about logic,attention,Beginner,145,3,4.19
1931,Course 1931 - Workshop,Synthetic course about logic,problem-solving,Intermediate,162,1,4.68
1932,Course 1932 - Bootcamp,Synthetic course about attention,memory,Beginner,194,3,4.98
1933,Course 1933 - Lab,Synthetic course about creativity,creativity,Beginner,152,3,2.77
1934,Course 1934 - Lab,Synthetic course about memory,creativity,Advanced,73,2,4.08
1935,Course 1935 - Mastery,Synthetic course about attention,neuroscience,Beginner,43,2,3.34
1936,Course 1936 - Lab,Synthetic course about creativity,creativity,Intermediate,158,2,4.53
1937,Course 1937 - Workshop,Synthetic course about problem-solving,problem-solving,Beginner,140,2,4.39
1938,Course 1938 - Essentials,Synthetic course about coding,neuroscience,Beginner,138,3,4.73
1939,Course 1939 - Bootcamp,Synthetic course about creativity,logic,Intermediate,180,2,3.36
1940,Course 1940 - Mastery,Synthetic course about coding,neuroscience,Beginner,93,3,2.96
1941,Course 1941 - Essentials,Synthetic course about coding,problem-solving,Beginner,199,2,2.55
1942,Course 1942 - Essentials,Synthetic course about logic,problem-solving,Beginner,190,2,3.14
1943,Course 1943 - Mastery,Synthetic course about memory,logic,Intermediate,140,2,3.42
1944,Course 1944 - Workshop,Synthetic course about creativity,memory,Advanced,147,3,4.87
1945,Course 1945 - Bootcamp,Synthetic course about memory,neuroscience,Intermediate,63,2,3.73
1946,Course 1946 - Mastery,Synthetic course about coding,problem-solving,Advanced,109,3,3.89
1947,Course 1947 - Essentials,Synthetic course about logic,problem-solving,Intermediate,183,2,4.7
1948,Course 1948 - Essentials,Synthetic course about memory,logic,Advanced,31,2,4.71
1949,Course 1949 - Mastery,Synthetic course about attention,attention,Intermediate,22,1,3.82
1950,Course 1950 - Essentials,Synthetic course about coding,neuroscience,Intermediate,69,2,2.78
1951,Course 1951 - Mastery,Synthetic course about attention,problem-solving,Beginner,176,3,3.18
1952,Course 1952 - Mastery,Synthetic course about problem-solving,creativity,Intermediate,127,1,3.64
1953,Course 1953 - Bootcamp,Synthetic course about memory,logic,Beginner,35,3,4.38
1954,Course 1954 - Mastery,Synthetic course about memory,attention,Beginner,187,3,4.28
1955,Course 1955 - Essentials,Synthetic course about memory,attention,Advanced,46,1,4.11
1956,Course 1956 - Lab,Synthetic course about problem-solving,logic,Beginner,142,2,4.7
1957,Course 1957 - Bootcamp,Synthetic course about creativity,attention,Advanced,89,1,4.51
1958,Course 1958 - Essentials,Synthetic course about coding,problem-solving,Intermediate,61,3,4.96
1959,Course 1959 - Essentials,Synthetic course about coding,attention,Beginner,157,2,4.72
1960,Course 1960 - Bootcamp,Synthetic course about coding,neuroscience,Intermediate,144,1,2.99
1961,Course 1961 - Bootcamp,Synthetic course about creativity,creativity,Intermediate,185,3,2.64
1962,Course 1962 - Essentials,Synthetic course about memory,problem-solving,Beginner,155,2,3.54
1963,Course 1963 - Lab,Synthetic course about memory,logic,Intermediate,165,3,4.04
1964,Course 1964 - Workshop,Synthetic course about problem-solving,creativity,Intermediate,164,2,4.11
1965,Course 1965 - Essentials,Synthetic course about attention,memory,Beginner,77,2,3.17
1966,Course 1966 - Bootcamp,Synthetic course about creativity,problem-solving,Beginner,125,1,4.65
1967,Course 1967 - Mastery,Synthetic course about logic,creativity,Beginner,85,2,3.32
1968,Course 1968 - Mastery,Synthetic course about creativity,attention,Beginner,191,3,4.8
1969,Course 1969 - Bootcamp,Synthetic course about problem-solving,memory,Beginner,103,2,3.68
1970,Course 1970 - Bootcamp,Synthetic course about attention,logic,Intermediate,28,3,2.53
1971,Course 1971 - Workshop,Synthetic course about attention,logic,Beginner,195,2,2.91
1972,Course 1972 - Bootcamp,Synthetic course about attention,neuroscience,Advanced,186,2,2.76
1973,Course 1973 - Mastery,Synthetic course about memory,attention,Beginner,124,1,2.61
1974,Course 1974 - Lab,Synthetic course about logic,neuroscience,Beginner,108,2,4.29
1975,Course 1975 - Bootcamp,Synthetic course about attention,neuroscience,Intermediate,108,2,2.98
1976,Course 1976 - Workshop,Synthetic course about coding,attention,Advanced,107,3,4.6
1977,Course 1977 - Lab,Synthetic course about memory,problem-solving,Intermediate,25,3,3.16
1978,Course 1978 - Workshop,Synthetic course about logic,memory,Beginner,177,3,2.58
1979,Course 1979 - Lab,Synthetic course about coding,neuroscience,Advanced,142,2,4.55
1980,Course 1980 - Bootcamp,Synthetic course about logic,creativity,Beginner,93,3,3.67
1981,Course 1981 - Mastery,Synthetic course about problem-solving,memory,Beginner,122,3,4.0
1982,Course 1982 - Lab,Synthetic course about logic,problem-solving,Beginner,165,2,3.34
1983,Course 1983 - Essentials,Synthetic course about coding,attention,Intermediate,190,3,2.62
1984,Course 1984 - Workshop,Synthetic course about creativity,logic,Beginner,52,1,3.43
1985,Course 1985 - Lab,Synthetic course about logic,problem-solving,Intermediate,166,1,3.8
1986,Course 1986 - Workshop,Synthetic course about creativity,neuroscience,Intermediate,106,3,2.53
1987,Course 1987 - Mastery,Synthetic course about logic,creativity,Advanced,88,3,3.94
1988,Course 1988 - Workshop,Synthetic course about problem-solving,memory,Beginner,143,3,4.73
1989,Course 1989 - Workshop,Synthetic course about coding,attention,Beginner,45,2,3.04
1990,Course 1990 - Essentials,Synthetic course about logic,logic,Beginner,176,1,4.82
1991,Course 1991 - Workshop,Synthetic course about attention,memory,Beginner,171,1,2.74
1992,Course 1992 - Lab,Synthetic course about problem-solving,creativity,Intermediate,25,3,4.56
1993,Course 1993 - Workshop,Synthetic course about attention,logic,Intermediate,58,3,4.6
1994,Course 1994 - Bootcamp,Synthetic course about problem-solving,attention,Intermediate,23,2,3.14
1995,Course 1995 - Workshop,Synthetic course about problem-solving,memory,Intermediate,147,2,4.89
1996,Course 1996 - Bootcamp,Synthetic course about logic,problem-solving,Advanced,77,1,3.54
1997,Course 1997 - Workshop,Synthetic course about coding,neuroscience,Beginner,67,2,2.85
1998,Course 1998 - Workshop,Synthetic course about coding,attention,Advanced,79,1,3.98
1999,Course 1999 - Lab,Synthetic course about memory,creativity,Beginner,45,3,4.99
2000,Course 2000 - Bootcamp,Synthetic course about coding,problem-solving,Intermediate,96,3,4.75
